Target_X,Target_Y,MIL_Land_X,MIL_Land_Y,MIL_Error,Sim_Land_X,Sim_Land_Y,Sim_Error
0.01285,0.11842,0.013053254665321137,0.11835691756023611,0.00021281882713089867,0.01591199330574288,0.10985324746354644,0.009097529995842152
-0.02163,0.1218,-0.021630400435113745,0.12180139317487228,1.449580803214907e-06,-0.013634572550899674,0.10396002545211033,0.01954971999705311
-0.13756,0.15637,-0.1375592015390228,0.1563691644215024,1.1557384469610884e-06,-0.02729906954707817,0.03289337062398714,0.16554138692908582
0.04318,0.16604,0.043099823886783684,0.16606129074616643,8.295483712719784e-05,0.05708473911134232,0.1906776906057624,0.028290591512723198
0.14286,-0.06006,0.1428502213015858,-0.060057646227950526,1.0057991128267044e-05,0.12845986171534196,-0.08568830759022754,0.029396838819107544
-0.16239,-0.13286,-0.16238701487761714,-0.13285598067860172,5.006585677229437e-06,-0.15780371113786626,-0.13306463210591513,0.004590851753836462
-0.01802,-0.1366,-0.01801996242860345,-0.1365999932162089,3.817891644340237e-08,-0.01376336235935353,-0.1321516785305576,0.006156827746434896
-0.09904,0.09365,-0.09904028061769207,0.0936041174737195,4.588338440187355e-05,-0.08845903554446839,0.07669602696232578,0.019984844522072415
-0.15865,-0.19178,-0.15863933506283928,-0.19178597554730484,1.2224894692169453e-05,-0.1807420867190083,-0.2232503998575554,0.03845057038321544
-0.07911,-0.18161,-0.08080848093998619,-0.18169487794973935,0.0017006004145149213,-0.09245165710168063,-0.21216294808593844,0.03333890296576771
0.03788,-0.22981,0.03788362444838499,-0.22981386655230565,5.299703088654513e-06,0.04195752810280247,-0.2666143369445882,0.03702952137632789
0.1454,0.02973,0.14540326771934406,0.02972920110446178,3.3639595408561094e-06,0.1400429617740851,0.02506647300729007,0.007102558874493589
-0.01813,0.16196,-0.018131987524289118,0.16195332854358144,6.9612199753001085e-06,-0.015634876721490467,0.13892968842619532,0.023165079135661966
0.13594,-0.05097,0.13755919411583728,-0.05044041424914501,0.001703599322690255,0.12919771292244364,-0.05174056276344467,0.006786177275063703
-0.09355,0.21739,-0.09329315330641183,0.2173551888918196,0.0002591949792336266,-0.0966300799088302,0.24883978804920426,0.031600254122153046
-0.16703,0.1285,-0.16703123387656266,0.12849746091097516,2.8230169053518695e-06,-0.19774353112900522,0.14543697793941135,0.035073953528686766
-0.23286,0.06158,-0.23284982491592607,0.06156957967218929,1.4564187845346513e-05,-0.07175958174812441,0.018892683393314052,0.1666599884795649
0.00328,0.15458,0.003318483400749982,0.15438174030066576,0.00020196009633931453,0.003759301140673575,0.1355086456926556,0.019077376253031082
-0.01589,0.19804,-0.029908312305216782,0.12683676725274082,0.07257005879525628,-0.0218480729855936,0.11357562458808176,0.0846742543364104
0.16156,-0.12079,0.16155964805669992,-0.12079139595494197,1.43963685924518e-06,0.1576492386995903,-0.1320347195246625,0.011905367324745108
0.03371,0.17272,0.03338273328120958,0.1719947034063447,0.0007957126705010011,0.04684618881532016,0.20480426140865982,0.034669284485419644
-0.24929,-0.01494,-0.24922189300028696,-0.01499508480725616,8.759508776387657e-05,-0.28098759441474447,-0.02129525087889664,0.03232841946980018
0.11626,0.03546,0.1162576237146585,0.03546243476584858,3.40217823778254e-06,0.12442471059644208,0.033897997990460615,0.00831278229003134
-0.08739,-0.09011,-0.07287912012967458,-0.06333030522602535,0.03045845837855652,-0.0713764637489619,-0.06728152706379804,0.027884987356321618
-0.20049,0.10671,-0.2004833553234077,0.10670852559951932,6.806290016875255e-06,-0.2188835072499879,0.11968465184969597,0.02250916923336302
-0.08498,0.07819,-0.0849791986298467,0.0781904782169083,9.33212480628857e-07,-0.0830262283309244,0.07269637524228992,0.005830706364876175
-0.24543,-0.0454,-0.245420915993201,-0.0453872185191174,1.5680734455902985e-05,-0.2698643832724841,-0.054918841972523474,0.026223032593590767
0.15834,-0.1895,0.212207184743703,-0.16756658198764418,0.05816139972453349,0.24173097225258117,-0.19797097401961056,0.08382011485360585
